"customer_id","customer_gender","customer_location","customer_tenure_months","transaction_id","transaction_date","produkt_sku","product_category","quantity","avg_price","delivery_charges","coupon_status","discount_pct","gst_onsale","offline_spend_that_day","online_spend_that_day","transaction_year","transaction_month","transaction_month_str","transaction_day_of_month","transaction_day_of_week"
13496,F,New York,21,29514,2019-06-03,GGOEGALB034114,Apparel,1,13.29,19.99,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13496,F,New York,21,29513,2019-06-03,GGOEGAYQ068924,Apparel,1,24.64,6.0,Not Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
12577,F,New Jersey,10,30174,2019-06-12,GGOEGHPB071610,Apparel,2,10.99,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16271,M,New York,24,30848,2019-06-20,GGOEGAEJ031317,Apparel,1,31.99,12.99,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13496,F,New York,21,29513,2019-06-03,GGOEGAYH068424,Apparel,1,10.63,6.0,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13004,F,California,37,31142,2019-06-24,GGOEGAAB033815,Apparel,1,13.29,6.0,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
18055,F,Washington DC,18,30445,2019-06-15,GGOEGAWQ062953,Apparel,3,27.19,40.25,Not Used,30,0.18,3000,1919.84,2019.0,6.0,jun,15.0,saturday
13496,F,New York,21,29513,2019-06-03,GGOEGAXJ065529,Apparel,1,9.51,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13496,F,New York,21,29513,2019-06-03,GGOEGAEJ028013,Apparel,1,9.51,6.0,Not Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13496,F,New York,21,29513,2019-06-03,GGOEGAAQ010413,Apparel,1,13.59,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13496,F,New York,21,29513,2019-06-03,GGOEAAAP081213,Apparel,1,11.19,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13496,F,New York,21,29513,2019-06-03,GGOEAAAL081114,Apparel,1,11.19,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
18055,F,Washington DC,18,30445,2019-06-15,GGOEGAWQ062949,Apparel,1,27.19,40.25,Used,30,0.18,3000,1919.84,2019.0,6.0,jun,15.0,saturday
18055,F,Washington DC,18,30445,2019-06-15,GGOEGAWQ062948,Apparel,2,27.19,40.25,Clicked,30,0.18,3000,1919.84,2019.0,6.0,jun,15.0,saturday
18055,F,Washington DC,18,30445,2019-06-15,GGOEGAWH061353,Apparel,1,19.19,40.25,Clicked,30,0.18,3000,1919.84,2019.0,6.0,jun,15.0,saturday
15535,F,Illinois,24,30003,2019-06-09,GGOEYAFB073114,Apparel,1,44.79,6.0,Clicked,30,0.18,3500,2940.1,2019.0,6.0,jun,9.0,sunday
18223,M,Washington DC,44,30871,2019-06-20,GGOEGAAL010616,Apparel,1,13.59,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13004,F,California,37,31142,2019-06-24,GGOEGAAH034015,Apparel,1,13.29,6.0,Used,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
13495,M,New York,25,29672,2019-06-05,GGOEGAAL059016,Apparel,1,12.31,6.0,Used,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
16161,M,New York,10,30003,2019-06-09,GGOEAAEJ033415,Apparel,1,19.59,6.0,Clicked,30,0.18,3500,2940.1,2019.0,6.0,jun,9.0,sunday
18055,F,Washington DC,18,30444,2019-06-15,GGOEGAEQ027916,Apparel,1,16.99,6.0,Clicked,30,0.18,3000,1919.84,2019.0,6.0,jun,15.0,saturday
14150,M,Illinois,48,29509,2019-06-03,GGOEGAWQ062249,Apparel,1,13.59,12.99,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
14723,M,Illinois,4,31071,2019-06-23,GGOEGAEC033115,Apparel,1,13.99,6.0,Used,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
12577,F,New Jersey,10,30177,2019-06-12,GGOEGAAB010517,Apparel,1,13.59,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
15615,M,Washington DC,19,30177,2019-06-12,GGOEGAAL010617,Apparel,1,13.59,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
13004,F,California,37,31142,2019-06-24,GGOEGAAJ032815,Apparel,1,13.99,6.0,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
13004,F,California,37,31142,2019-06-24,GGOEGHPB071610,Apparel,1,10.99,6.0,Not Used,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
18055,F,Washington DC,18,30444,2019-06-15,GGOEGAAQ010416,Apparel,1,16.99,6.0,Clicked,30,0.18,3000,1919.84,2019.0,6.0,jun,15.0,saturday
16271,M,New York,24,30848,2019-06-20,GGOEGAEJ031315,Apparel,1,31.99,12.99,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
12928,F,Illinois,21,30083,2019-06-11,GGOEGALP036317,Apparel,1,16.79,6.0,Clicked,30,0.18,3000,1428.32,2019.0,6.0,jun,11.0,tuesday
15615,M,Washington DC,19,30177,2019-06-12,GGOEGAFB035816,Apparel,1,44.79,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16271,M,New York,24,30848,2019-06-20,GGOEGADJ059714,Apparel,1,41.99,12.99,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
18055,F,Washington DC,18,30441,2019-06-15,GGOEYAYR068656,Apparel,1,18.99,30.0,Not Used,30,0.18,3000,1919.84,2019.0,6.0,jun,15.0,saturday
15727,F,Illinois,40,30104,2019-06-11,GGOEGAAJ032715,Apparel,1,11.19,6.0,Clicked,30,0.18,3000,1428.32,2019.0,6.0,jun,11.0,tuesday
16725,F,Illinois,48,30177,2019-06-12,GGOEGAWQ062949,Apparel,1,27.19,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
12928,F,Illinois,21,30083,2019-06-11,GGOEGALB034117,Apparel,1,13.29,6.0,Clicked,30,0.18,3000,1428.32,2019.0,6.0,jun,11.0,tuesday
14150,M,Illinois,48,29509,2019-06-03,GGOEGAWC062850,Apparel,1,30.39,12.99,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13495,M,New York,25,29674,2019-06-05,GGOEGAEC033114,Apparel,2,13.99,12.99,Used,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
13495,M,New York,25,29674,2019-06-05,GGOEGAEJ035314,Apparel,1,23.99,12.99,Used,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
13495,M,New York,25,29674,2019-06-05,GGOEGALJ057914,Apparel,1,30.79,12.99,Used,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
14150,M,Illinois,48,29505,2019-06-03,GGOEGAXL065929,Apparel,1,19.19,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
14150,M,Illinois,48,29505,2019-06-03,GGOEGAPB058614,Apparel,1,58.79,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
16725,F,Illinois,48,30178,2019-06-12,GGOEGAEJ028016,Apparel,1,9.51,12.99,Not Used,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
14150,M,Illinois,48,29505,2019-06-03,GGOEGAEJ030814,Apparel,1,23.99,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
17629,F,New York,11,29505,2019-06-03,GGOEGAAJ080615,Apparel,1,15.99,6.0,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
18065,F,Illinois,47,30848,2019-06-20,GGOEAAAP081217,Apparel,1,11.19,12.99,Not Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13004,F,California,37,31144,2019-06-24,GGOEGHPB071610,Apparel,2,10.99,12.99,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
13004,F,California,37,31149,2019-06-24,GGOEGAAH034014,Apparel,1,10.63,6.0,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
17629,F,New York,11,29505,2019-06-03,GGOEGAAJ073415,Apparel,1,15.19,6.0,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13004,F,California,37,31149,2019-06-24,GGOEGAAJ032714,Apparel,1,11.19,6.0,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
13004,F,California,37,31149,2019-06-24,GGOEGAAR010714,Apparel,1,13.59,6.0,Not Used,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
17629,F,New York,11,29504,2019-06-03,GGOEGAAC032114,Apparel,1,15.19,6.0,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
17629,F,New York,11,29499,2019-06-03,GGOEYAWJ061448,Apparel,1,19.19,6.0,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
17655,F,New York,2,30846,2019-06-20,GGOEGAER035513,Apparel,1,11.75,6.0,Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
18168,F,Illinois,5,29608,2019-06-05,GGOEGADJ059715,Apparel,1,41.99,6.0,Used,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
18077,M,Illinois,34,31614,2019-06-30,GGOEAAWT061749,Apparel,1,19.19,6.5,Used,30,0.18,1500,1070.66,2019.0,6.0,jun,30.0,sunday
13124,M,New York,4,30027,2019-06-10,GGOEAAWN062648,Apparel,1,13.59,6.0,Clicked,30,0.18,3500,1881.94,2019.0,6.0,jun,10.0,monday
17655,F,New York,2,30846,2019-06-20,GGOEAAAP081213,Apparel,1,11.19,6.0,Not Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
15366,M,California,37,30844,2019-06-20,GGOEYHPB072210,Apparel,1,10.99,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
18077,M,Illinois,34,31614,2019-06-30,GGOEYAWJ061449,Apparel,1,19.19,6.5,Clicked,30,0.18,1500,1070.66,2019.0,6.0,jun,30.0,sunday
18055,F,Washington DC,18,30439,2019-06-14,GGOEGAEJ030814,Apparel,1,23.99,12.99,Used,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
15366,M,California,37,30844,2019-06-20,GGOEYAYR068626,Apparel,1,18.99,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
15366,M,California,37,30842,2019-06-20,GGOEYAWJ061453,Apparel,1,19.19,19.99,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
14560,M,Illinois,40,31157,2019-06-24,GGOEGADC059515,Apparel,1,52.49,6.0,Used,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
15366,M,California,37,30842,2019-06-20,GGOEGAWQ062953,Apparel,1,27.19,19.99,Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13078,F,California,28,29493,2019-06-03,GGOEGAXC065629,Apparel,1,30.39,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
18077,M,Illinois,34,31616,2019-06-30,GGOEGAAB033817,Apparel,1,13.29,6.0,Not Used,30,0.18,1500,1070.66,2019.0,6.0,jun,30.0,sunday
14092,F,Illinois,41,30832,2019-06-20,GGOEGAAJ080615,Apparel,1,15.99,12.99,Not Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
16725,F,Illinois,48,30178,2019-06-12,GGOEGALL074616,Apparel,1,9.51,12.99,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16725,F,Illinois,48,30179,2019-06-12,GGOEGAAQ010416,Apparel,1,13.59,6.0,Not Used,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16725,F,Illinois,48,30179,2019-06-12,GGOEGALQ034215,Apparel,1,15.19,6.0,Not Used,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16725,F,Illinois,48,30180,2019-06-12,GGOEGAAJ080616,Apparel,1,15.99,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
14723,M,Illinois,4,31071,2019-06-23,GGOEGAAJ080615,Apparel,1,15.99,6.0,Clicked,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
15727,F,Illinois,40,30104,2019-06-11,GGOEGAAB033815,Apparel,1,10.63,6.0,Clicked,30,0.18,3000,1428.32,2019.0,6.0,jun,11.0,tuesday
14723,M,Illinois,4,31071,2019-06-23,GGOEGAAJ032715,Apparel,1,11.19,6.0,Used,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
14723,M,Illinois,4,31085,2019-06-23,GGOEGAAH034014,Apparel,1,10.63,6.0,Clicked,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
13221,F,New York,35,29842,2019-06-07,GGOEGAWN062750,Apparel,1,30.39,12.99,Used,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
13221,F,New York,35,29842,2019-06-07,GGOEGAQB036016,Apparel,1,44.79,12.99,Used,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
13078,F,California,28,29493,2019-06-03,GGOEGAXC065628,Apparel,1,30.39,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13124,M,New York,4,30027,2019-06-10,GGOEAAWT061749,Apparel,1,19.19,6.0,Clicked,30,0.18,3500,1881.94,2019.0,6.0,jun,10.0,monday
13078,F,California,28,29493,2019-06-03,GGOEGAEJ031315,Apparel,1,31.99,6.0,Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
15194,M,Illinois,33,30614,2019-06-17,GGOEGAAR010716,Apparel,4,13.59,26.2,Clicked,30,0.18,3000,2743.71,2019.0,6.0,jun,17.0,monday
18223,M,Washington DC,44,30872,2019-06-20,GGOEGALJ036416,Apparel,1,13.43,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
15194,M,Illinois,33,30614,2019-06-17,GGOEGAAR010715,Apparel,4,13.59,26.2,Clicked,30,0.18,3000,2743.71,2019.0,6.0,jun,17.0,monday
14723,M,Illinois,4,31083,2019-06-23,GGOEGALQ034214,Apparel,1,15.19,6.0,Clicked,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
14092,F,Illinois,41,30832,2019-06-20,GGOEGAAJ080613,Apparel,1,15.99,12.99,Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
14092,F,Illinois,41,30831,2019-06-20,GGOEGAER035515,Apparel,1,11.75,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
14560,M,Illinois,40,31160,2019-06-24,GGOEYAAB031813,Apparel,1,16.99,6.0,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
14092,F,Illinois,41,30831,2019-06-20,GGOEGAER029714,Apparel,1,15.19,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
14092,F,Illinois,41,30831,2019-06-20,GGOEGAAL010614,Apparel,1,13.59,6.0,Not Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13078,F,California,28,29491,2019-06-03,GGOEGALQ036613,Apparel,1,11.19,6.0,Not Used,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
15384,M,California,30,29675,2019-06-05,GGOEGHPB071610,Apparel,8,8.79,6.0,Used,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
14092,F,Illinois,41,30831,2019-06-20,GGOEGAAC035014,Apparel,1,15.99,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
14092,F,Illinois,41,30830,2019-06-20,GGOEGAEC033114,Apparel,1,13.99,6.0,Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
14092,F,Illinois,41,30830,2019-06-20,GGOEGADB059214,Apparel,1,39.19,6.0,Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
18176,M,New York,19,30826,2019-06-20,GGOEGALJ060113,Apparel,1,12.31,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
15194,M,Illinois,33,30614,2019-06-17,GGOEGAAJ080715,Apparel,1,11.19,26.2,Used,30,0.18,3000,2743.71,2019.0,6.0,jun,17.0,monday
16725,F,Illinois,48,30181,2019-06-12,GGOEGAWQ062953,Apparel,3,33.99,6.0,Used,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
13124,M,New York,4,30025,2019-06-10,GGOEGAAQ010413,Apparel,1,16.99,6.0,Used,30,0.18,3500,1881.94,2019.0,6.0,jun,10.0,monday
18176,M,New York,19,30822,2019-06-20,GGOEGAAL010615,Apparel,1,13.59,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13078,F,California,28,29491,2019-06-03,GGOEGAAJ073016,Apparel,1,12.31,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
18176,M,New York,19,30819,2019-06-20,GGOEYAEA035115,Apparel,1,16.79,6.0,Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13124,M,New York,4,30025,2019-06-10,GGOEGAAQ010414,Apparel,1,16.99,6.0,Clicked,30,0.18,3500,1881.94,2019.0,6.0,jun,10.0,monday
13078,F,California,28,29491,2019-06-03,GGOEGAAB033816,Apparel,1,10.63,6.0,Clicked,30,0.18,500,1230.43,2019.0,6.0,jun,3.0,monday
13124,M,New York,4,30027,2019-06-10,GGOEAAYC068725,Apparel,1,15.19,6.0,Used,30,0.18,3500,1881.94,2019.0,6.0,jun,10.0,monday
18176,M,New York,19,30818,2019-06-20,GGOEYHPB072210,Apparel,1,10.99,12.99,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
16725,F,Illinois,48,30181,2019-06-12,GGOEGAXC065229,Apparel,1,16.99,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
18176,M,New York,19,30816,2019-06-20,GGOEGAPB058614,Apparel,1,58.79,12.99,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
13221,F,New York,35,29842,2019-06-07,GGOEGALP034316,Apparel,1,10.63,12.99,Clicked,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
13078,F,California,28,29488,2019-06-02,GGOEGAER035515,Apparel,1,11.75,6.0,Used,30,0.18,500,1622.46,2019.0,6.0,jun,2.0,sunday
13221,F,New York,35,29842,2019-06-07,GGOEGAFB035816,Apparel,1,44.79,12.99,Clicked,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
16470,F,New York,13,30433,2019-06-14,GGOEGAAQ010417,Apparel,1,16.99,6.0,Used,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
13078,F,California,28,29488,2019-06-02,GGOEAAEJ035713,Apparel,1,11.75,6.0,Clicked,30,0.18,500,1622.46,2019.0,6.0,jun,2.0,sunday
16725,F,Illinois,48,30182,2019-06-12,GGOEAAAB081013,Apparel,1,15.99,6.0,Used,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16725,F,Illinois,48,30182,2019-06-12,GGOEAAAJ032913,Apparel,1,11.19,6.0,Not Used,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16725,F,Illinois,48,30182,2019-06-12,GGOEAAAL081113,Apparel,1,11.19,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
16725,F,Illinois,48,30182,2019-06-12,GGOEGAAJ032713,Apparel,1,11.19,6.0,Clicked,30,0.18,3000,2321.52,2019.0,6.0,jun,12.0,wednesday
13124,M,New York,4,30027,2019-06-10,GGOEGALQ058116,Apparel,1,27.99,6.0,Clicked,30,0.18,3500,1881.94,2019.0,6.0,jun,10.0,monday
13124,M,New York,4,30027,2019-06-10,GGOEYAYR068625,Apparel,1,15.19,6.0,Used,30,0.18,3500,1881.94,2019.0,6.0,jun,10.0,monday
15194,M,Illinois,33,30611,2019-06-17,GGOEGAAH034013,Apparel,1,13.29,6.0,Used,30,0.18,3000,2743.71,2019.0,6.0,jun,17.0,monday
18176,M,New York,19,30816,2019-06-20,GGOEGADB056715,Apparel,1,79.19,12.99,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
14560,M,Illinois,40,31160,2019-06-24,GGOEYHPB072210,Apparel,1,10.99,6.0,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
12600,M,New York,39,31166,2019-06-24,GGOEGAXJ065555,Apparel,1,11.89,6.0,Clicked,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
18077,M,Illinois,34,31617,2019-06-30,GGOEGAWR061148,Apparel,1,19.19,6.5,Not Used,30,0.18,1500,1070.66,2019.0,6.0,jun,30.0,sunday
14373,F,Illinois,40,30815,2019-06-20,GGOEGAYR068256,Apparel,1,18.99,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
15194,M,Illinois,33,30611,2019-06-17,GGOEAHPJ074410,Apparel,1,10.99,6.0,Used,30,0.18,3000,2743.71,2019.0,6.0,jun,17.0,monday
14913,M,Washington DC,4,30012,2019-06-09,GGOEGAAJ080613,Apparel,1,19.99,6.0,Clicked,30,0.18,3500,2940.1,2019.0,6.0,jun,9.0,sunday
16161,M,New York,10,29998,2019-06-09,GGOEGAEC033117,Apparel,1,13.99,6.0,Used,30,0.18,3500,2940.1,2019.0,6.0,jun,9.0,sunday
16470,F,New York,13,30433,2019-06-14,GGOEGAAB010517,Apparel,1,16.99,6.0,Clicked,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
16470,F,New York,13,30431,2019-06-14,GGOEGAFB035817,Apparel,1,44.79,12.99,Used,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
16470,F,New York,13,30429,2019-06-14,GGOEGAAQ010413,Apparel,1,13.59,12.99,Clicked,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
14723,M,Illinois,4,31066,2019-06-23,GGOEGADJ056814,Apparel,1,61.59,6.0,Used,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
16470,F,New York,13,30429,2019-06-14,GGOEGAAB058913,Apparel,1,12.31,12.99,Clicked,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
14373,F,Illinois,40,30815,2019-06-20,GGOEGAFJ036216,Apparel,1,51.99,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
12600,M,New York,39,31166,2019-06-24,GGOEGAXQ067155,Apparel,1,16.99,6.0,Used,30,0.18,3500,1975.15,2019.0,6.0,jun,24.0,monday
16817,M,California,20,29481,2019-06-02,GGOEGAAJ080614,Apparel,1,15.99,6.0,Not Used,30,0.18,500,1622.46,2019.0,6.0,jun,2.0,sunday
16817,M,California,20,29480,2019-06-02,GGOEAAAL081116,Apparel,1,11.19,6.0,Clicked,30,0.18,500,1622.46,2019.0,6.0,jun,2.0,sunday
15078,F,New York,6,29478,2019-06-02,GGOEYHPB072210,Apparel,1,10.99,6.0,Not Used,30,0.18,500,1622.46,2019.0,6.0,jun,2.0,sunday
13221,F,New York,35,29842,2019-06-07,GGOEGAAL010617,Apparel,1,13.59,12.99,Used,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
13221,F,New York,35,29842,2019-06-07,GGOEGAAB010516,Apparel,1,13.59,12.99,Clicked,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
14911,F,California,34,31066,2019-06-23,GGOEGAAB058914,Apparel,1,12.31,6.0,Used,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
14373,F,Illinois,40,30815,2019-06-20,GGOEGADC059516,Apparel,1,52.49,6.0,Used,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
16422,F,California,35,29478,2019-06-02,GGOEYAEA035114,Apparel,1,29.99,6.0,Clicked,30,0.18,500,1622.46,2019.0,6.0,jun,2.0,sunday
13221,F,New York,35,29841,2019-06-07,GGOEGAAL059015,Apparel,1,12.31,6.0,Used,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
14723,M,Illinois,4,31083,2019-06-23,GGOEGAEA030414,Apparel,1,15.99,6.0,Clicked,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
14911,F,California,34,31064,2019-06-23,GGOEGAAB033815,Apparel,1,13.29,6.0,Clicked,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
13221,F,New York,35,29841,2019-06-07,GGOEGAAJ032317,Apparel,1,15.19,6.0,Used,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
15384,M,California,30,29683,2019-06-05,GGOEGAAQ010414,Apparel,1,13.59,6.0,Clicked,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
14723,M,Illinois,4,31083,2019-06-23,GGOEGAAB010514,Apparel,1,13.59,6.0,Not Used,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
16470,F,New York,13,30426,2019-06-14,GGOEGADJ059715,Apparel,1,41.99,6.0,Not Used,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
15384,M,California,30,29686,2019-06-05,GGOEGAAJ080615,Apparel,1,19.99,6.0,Not Used,30,0.18,3500,3202.1,2019.0,6.0,jun,5.0,wednesday
16470,F,New York,13,30425,2019-06-14,GGOEGAYT068524,Apparel,1,10.63,6.0,Not Used,30,0.18,3000,1749.49,2019.0,6.0,jun,14.0,friday
14911,F,California,34,31061,2019-06-23,GGOEAAAP081216,Apparel,1,11.19,6.0,Used,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
18269,M,Illinois,25,30814,2019-06-20,GGOEGAER035513,Apparel,1,14.69,6.0,Clicked,30,0.18,3500,1019.59,2019.0,6.0,jun,20.0,thursday
16161,M,New York,10,29998,2019-06-09,GGOEGAAQ010417,Apparel,1,13.59,6.0,Clicked,30,0.18,3500,2940.1,2019.0,6.0,jun,9.0,sunday
13854,F,Illinois,44,31174,2019-06-25,GGOEGAAB033817,Apparel,1,13.29,6.0,Clicked,30,0.18,1500,956.13,2019.0,6.0,jun,25.0,tuesday
16161,M,New York,10,29998,2019-06-09,GGOEGAAB033817,Apparel,1,10.63,6.0,Clicked,30,0.18,3500,2940.1,2019.0,6.0,jun,9.0,sunday
13221,F,New York,35,29837,2019-06-07,GGOEYAWJ061450,Apparel,1,19.19,12.99,Clicked,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
13221,F,New York,35,29835,2019-06-07,GGOEGALP034314,Apparel,1,10.63,6.0,Clicked,30,0.18,3500,1694.16,2019.0,6.0,jun,7.0,friday
17913,F,New York,29,31619,2019-06-30,GGOEGALB034117,Apparel,1,10.63,6.0,Not Used,30,0.18,1500,1070.66,2019.0,6.0,jun,30.0,sunday
12370,F,New York,21,31176,2019-06-25,GGOEGAAB058916,Apparel,1,12.31,12.99,Clicked,30,0.18,1500,956.13,2019.0,6.0,jun,25.0,tuesday
14911,F,California,34,31061,2019-06-23,GGOEAAAC080916,Apparel,1,15.99,6.0,Not Used,30,0.18,3500,2283.08,2019.0,6.0,jun,23.0,sunday
